synthetic_sme_id,synthetic_manager_id,manager_enterprise_sequence,manager_sex,manager_age_band,manager_education_level,manager_urban_rural,manager_in_workforce,sme_enterprise_activity_1digit,sme_enterprise_age_band,sme_ownership_structure,sme_household_ownership_share_band,sme_workplace_type,sme_current_capital_band,sme_startup_capital_band,sme_startup_capital_source,sme_primary_buyer_type,sme_has_business_license,sme_has_commercial_registration,sme_keeps_accounting_books,sme_has_online_page_or_storefront,sme_has_mobile_sales_app,sme_share_of_sales_online_band,sme_hires_nonhousehold_workers,sme_num_nonhousehold_workers_band,sme_num_related_external_workers_band,sme_any_workers_with_social_insurance,sme_num_workers_with_social_insurance_band,sme_new_workers_joined_last12m,sme_workers_left_last12m,sme_annual_wage_bill_band,sme_annual_taxes_paid_band,sme_average_monthly_net_earnings_band
190,870,1,0,6,1,1,1,2,3,1,-1,9,5,-1,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
191,873,1,0,3,4,0,1,2,3,1,-1,1,6,6,1,1,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,5
192,879,1,1,2,1,1,1,6,3,1,-1,1,6,4,1,1,0,0,0,0,0,-1,0,4,0,0,0,0,0,0,-1,3
193,896,1,0,3,4,1,1,13,5,2,-1,9,7,6,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,5
194,908,1,1,6,1,0,0,6,6,1,-1,2,4,1,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
195,916,1,0,3,2,0,1,2,5,1,-1,2,1,1,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
196,923,1,0,4,1,0,1,6,5,1,-1,18,6,3,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
197,924,1,0,6,1,0,0,0,5,1,-1,2,5,1,-1,1,1,0,-1,0,0,-1,0,1,0,0,0,0,0,0,-1,1
198,924,2,0,6,1,0,0,7,5,1,-1,2,4,3,1,1,1,1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,2
199,924,3,0,6,1,0,0,7,5,1,-1,13,-1,7,1,1,1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,-1,-1
200,937,1,0,4,3,1,1,7,4,1,-1,2,6,6,1,5,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
201,943,1,0,3,1,1,1,0,4,1,-1,9,7,4,2,1,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,-1,2
202,945,1,0,6,1,1,0,7,6,1,-1,2,2,1,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
203,945,2,0,6,1,1,0,6,1,1,-1,11,5,-1,1,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,1,3
204,945,3,0,6,1,1,0,7,6,1,2,7,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4
205,951,1,0,6,1,0,0,0,5,1,-1,14,6,4,11,1,0,1,1,0,0,-1,1,0,0,0,-1,0,0,-1,-1,3
206,952,1,1,6,1,0,0,16,5,1,-1,5,6,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
207,958,1,0,6,1,1,0,7,5,1,-1,14,7,4,1,9,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
208,958,2,0,6,1,1,0,2,-1,1,-1,6,4,1,1,11,1,1,0,0,0,3,0,0,1,0,0,0,0,0,-1,1
209,960,1,0,2,4,1,1,9,4,1,-1,2,5,7,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
210,966,1,0,6,1,0,1,4,5,1,-1,11,7,2,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,-1,4
211,974,1,0,6,1,1,0,0,5,1,-1,9,7,6,8,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,2
212,975,1,0,6,2,0,0,6,5,1,-1,9,6,6,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
213,976,1,1,6,1,1,0,6,5,1,-1,1,2,2,1,6,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,5
214,976,2,1,6,1,1,0,6,2,1,-1,1,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5
215,983,1,0,4,2,1,1,6,4,1,-1,13,-1,4,1,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
216,984,1,0,3,1,1,1,19,4,1,-1,5,1,7,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,5,-1
217,988,1,1,6,1,0,0,6,1,1,-1,14,4,2,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
218,1015,1,1,6,2,0,0,2,3,1,-1,2,7,5,7,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
219,1015,2,1,6,2,0,0,15,4,1,-1,1,2,2,1,1,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
220,1015,3,1,6,2,0,0,0,6,1,-1,5,6,3,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
221,1017,1,0,5,2,1,1,7,-1,1,-1,9,7,2,1,6,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
222,1026,1,1,6,1,1,0,8,5,1,-1,2,6,3,17,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
223,1039,1,1,6,1,1,0,0,3,2,-1,1,5,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
224,1039,2,1,6,1,1,0,2,2,1,-1,4,3,7,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,-1
225,1039,3,1,6,1,1,0,18,5,1,-1,4,5,3,1,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,-1,-1
226,1040,1,1,6,1,1,0,6,6,1,-1,1,6,1,18,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,5
227,1040,2,1,6,1,1,0,0,-1,1,-1,13,3,4,1,6,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
228,1040,3,1,6,1,1,0,6,-1,1,1,1,6,6,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
229,1045,1,0,3,1,1,1,6,-1,1,-1,12,2,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
230,1050,1,0,6,1,0,0,0,6,1,-1,13,4,4,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,1
231,1051,1,1,6,1,0,0,0,4,1,-1,2,4,1,1,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
232,1051,2,1,6,1,0,0,19,5,1,-1,2,1,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
233,1057,1,0,5,4,0,1,18,3,1,-1,9,6,1,6,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
234,1059,1,1,6,1,1,0,18,4,1,-1,1,5,-1,16,7,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
235,1059,2,1,6,1,1,0,2,4,1,-1,9,3,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
236,1062,1,1,6,2,0,0,18,5,1,-1,9,5,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
237,1062,2,1,6,2,0,0,18,4,1,-1,14,2,2,1,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,2,4
238,1062,3,1,6,2,0,0,0,4,1,-1,1,5,2,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
239,1066,1,1,6,1,1,0,6,6,2,-1,1,4,2,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,4
240,1066,2,1,6,1,1,0,8,3,1,-1,12,4,2,3,2,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
241,1067,1,1,6,1,1,0,6,6,1,-1,2,4,5,7,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
242,1076,1,1,6,1,1,0,8,4,1,2,2,5,2,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
243,1076,2,1,6,1,1,0,2,4,1,-1,1,6,1,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
244,1082,1,0,2,2,1,1,7,3,1,-1,8,5,6,1,1,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
245,1095,1,1,3,2,1,1,6,4,1,-1,14,3,6,14,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
246,1098,1,0,6,1,0,0,7,4,1,-1,1,7,5,1,2,1,1,0,0,0,-1,1,0,0,0,0,0,0,-1,-1,-1
247,1098,2,0,6,1,0,0,7,6,1,-1,2,5,7,1,1,1,0,1,0,0,-1,0,0,0,0,-1,0,0,-1,-1,5
248,1098,3,0,6,1,0,0,0,5,1,-1,14,7,2,9,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
249,1102,1,0,4,1,1,1,2,5,1,-1,1,3,6,8,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,4,-1,4
250,1103,1,1,6,1,1,0,2,5,1,-1,1,6,1,1,1,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
251,1103,2,1,6,1,1,0,6,4,1,2,1,2,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
252,1104,1,0,4,4,1,1,6,1,1,-1,3,5,5,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,5
253,1105,1,0,2,4,0,1,15,3,2,-1,2,6,5,15,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,5
254,1110,1,0,4,1,1,1,7,3,1,-1,6,5,4,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
255,1112,1,1,3,2,0,1,18,4,1,-1,4,5,6,8,7,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
256,1113,1,1,3,2,0,1,18,4,1,-1,2,4,5,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
257,1118,1,0,3,2,1,1,2,3,1,-1,6,4,1,1,1,-1,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
258,1122,1,0,2,2,1,1,2,2,1,-1,6,4,5,1,1,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
259,1135,1,1,6,1,1,0,2,3,1,-1,12,3,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,5
260,1145,1,0,6,1,0,0,7,5,1,-1,2,6,3,17,1,0,1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,4
261,1145,2,0,6,1,0,0,6,5,1,-1,7,4,5,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,3
262,1150,1,0,3,2,1,1,7,4,2,-1,9,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
263,1157,1,0,6,1,1,0,7,5,1,-1,1,5,5,1,1,1,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,5
264,1160,1,1,6,1,1,0,0,4,1,-1,1,1,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
265,1160,2,1,6,1,1,0,0,-1,1,-1,1,3,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
266,1160,3,1,6,1,1,0,0,5,1,-1,1,6,1,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
267,1168,1,0,4,1,0,1,6,4,1,-1,6,6,5,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
268,1179,1,0,4,2,0,1,6,4,1,2,13,6,6,1,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,5
269,1190,1,0,2,2,1,1,8,1,1,-1,9,7,5,11,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,4
270,1192,1,0,2,2,1,1,17,3,1,-1,6,6,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
271,1205,1,1,3,2,1,1,6,4,1,-1,4,6,2,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
272,1219,1,0,2,1,1,1,0,2,1,-1,2,-1,5,8,1,0,0,0,0,0,-1,0,1,2,0,0,0,0,0,-1,1
273,1221,1,0,6,2,0,0,2,3,1,-1,9,6,6,2,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
274,1230,1,1,6,1,1,0,0,6,1,-1,1,6,4,1,1,0,0,0,0,0,-1,0,4,0,0,0,0,0,0,-1,1
275,1235,1,0,3,4,0,1,5,1,1,-1,6,7,4,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,2
276,1239,1,1,6,1,1,0,6,6,1,-1,1,4,6,2,1,0,0,1,0,0,-1,1,0,0,0,-1,0,0,0,-1,4
277,1239,2,1,6,1,1,0,6,4,1,-1,1,3,5,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,4
278,1239,3,1,6,1,1,0,8,-1,1,-1,1,6,7,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
279,1246,1,0,6,1,0,1,6,6,1,-1,14,6,7,4,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,5,3
280,1254,1,0,3,2,0,1,6,2,1,-1,9,5,3,1,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,-1
281,1267,1,0,2,4,0,1,13,4,1,-1,3,7,1,13,1,1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,-1,2
282,1274,1,0,3,2,0,1,7,3,1,-1,2,4,6,1,1,0,1,0,0,0,1,1,2,0,0,-1,0,0,0,-1,4
283,1275,1,0,5,1,0,1,6,5,1,-1,3,6,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,-1,1
284,1290,1,1,6,4,0,0,6,5,1,-1,1,4,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,-1,3
285,1290,2,1,6,4,0,0,15,1,1,-1,7,2,1,1,1,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
286,1292,1,0,2,2,0,1,2,3,1,-1,9,6,5,1,1,1,1,0,0,0,-1,0,1,1,1,-1,0,0,0,-1,4
287,1297,1,0,3,1,1,1,5,3,1,-1,11,3,1,1,5,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
288,1317,1,1,6,1,0,0,6,5,1,-1,2,2,4,4,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
289,1321,1,0,6,1,0,1,7,6,1,-1,9,6,3,1,2,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
290,1327,1,0,2,3,0,1,19,4,1,2,2,6,4,2,1,0,0,0,0,0,-1,1,2,0,0,0,0,0,0,-1,5
291,1333,1,0,2,1,0,1,8,4,1,-1,9,7,6,4,1,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,4
292,1336,1,0,6,1,0,0,18,4,1,-1,6,6,5,1,1,1,1,1,0,0,-1,1,0,0,0,0,0,0,0,-1,1
293,1336,2,0,6,1,0,0,6,5,1,-1,10,4,5,9,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,3,-1,1
294,1337,1,1,4,2,0,0,6,4,1,-1,2,-1,2,6,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
295,1338,1,1,6,4,1,0,8,4,1,-1,1,4,3,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,4,1
296,1338,2,1,6,4,1,0,2,6,1,-1,1,6,3,7,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,-1
297,1340,1,0,6,4,0,0,6,5,1,2,2,5,4,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
298,1342,1,0,6,1,0,0,7,2,1,-1,6,-1,2,1,1,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,2
299,1342,2,0,6,1,0,0,0,5,1,-1,2,7,4,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1
300,1342,3,0,6,1,0,0,0,3,2,2,9,5,-1,1,1,1,1,0,0,0,-1,0,1,0,0,-1,0,0,0,-1,5
301,1346,1,0,3,2,1,1,0,4,1,-1,6,3,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
302,1352,1,0,3,2,1,1,7,3,2,-1,12,3,4,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,2
303,1353,1,0,4,2,0,1,7,1,1,-1,9,7,5,4,1,1,0,0,0,0,-1,0,0,1,0,-1,0,0,-1,-1,4
304,1353,2,0,4,2,0,1,5,5,1,-1,9,5,6,2,1,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,5
305,1359,1,1,6,1,1,0,18,5,1,-1,1,6,4,13,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,2
306,1367,1,0,6,1,1,0,6,2,1,-1,9,5,2,2,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
307,1367,2,0,6,1,1,0,2,5,1,-1,6,2,7,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,1
308,1367,3,0,6,1,1,0,6,5,1,-1,9,5,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
309,1374,1,0,6,1,1,0,19,5,1,-1,2,-1,4,1,2,1,1,0,0,0,-1,0,0,0,0,0,1,0,0,-1,5
310,1376,1,1,6,1,0,0,6,4,1,2,1,1,4,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
311,1376,2,1,6,1,0,0,8,3,1,-1,1,7,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
312,1382,1,0,3,1,1,1,4,3,1,-1,2,7,6,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
313,1389,1,1,6,1,1,0,15,1,1,-1,1,4,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
314,1389,2,1,6,1,1,0,6,-1,1,-1,4,6,5,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
315,1389,3,1,6,1,1,0,8,4,1,-1,4,7,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
316,1391,1,0,6,2,1,0,6,6,1,-1,13,7,6,1,1,0,0,0,0,0,-1,1,4,0,0,0,0,0,0,-1,-1
317,1394,1,0,6,1,1,0,6,5,1,-1,6,3,2,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,3
318,1394,2,0,6,1,1,0,6,4,1,-1,2,1,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
319,1394,3,0,6,1,1,0,6,3,1,-1,11,7,6,4,1,0,-1,0,0,0,-1,1,0,0,0,-1,0,0,0,-1,4
320,1398,1,0,6,1,0,0,3,3,1,-1,2,6,-1,1,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,2,1
321,1399,1,0,6,1,1,0,0,5,1,-1,9,7,2,13,1,1,1,1,0,0,-1,0,4,0,0,0,0,0,4,-1,1
322,1399,2,0,6,1,1,0,0,4,1,-1,2,6,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
323,1405,1,0,5,1,0,1,2,3,1,-1,11,7,7,1,1,0,-1,1,0,0,-1,1,0,0,0,0,0,0,0,-1,2
324,1406,1,1,5,4,0,0,15,1,1,-1,2,4,4,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
325,1407,1,0,2,2,0,1,17,2,1,-1,2,7,6,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
326,1422,1,1,2,2,1,1,18,2,1,-1,1,4,3,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
327,1427,1,1,6,4,0,0,14,4,1,-1,1,3,3,3,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,2
328,1427,2,1,6,4,0,0,15,5,1,-1,1,2,1,8,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
329,1433,1,0,2,4,1,1,6,3,1,-1,13,1,5,1,7,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,3
330,1435,1,0,2,2,0,1,7,3,1,-1,9,4,4,4,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
331,1450,1,1,5,1,0,1,0,1,1,-1,2,3,5,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
332,1465,1,0,1,1,1,1,5,3,1,-1,9,2,4,3,2,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,-1,1
333,1471,1,0,6,1,1,0,6,2,1,-1,18,4,4,1,1,-1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
334,1471,2,0,6,1,1,0,5,6,1,-1,13,7,2,1,1,1,0,1,0,0,-1,1,2,0,0,-1,0,0,0,-1,3
335,1473,1,1,6,1,1,0,18,3,1,-1,1,5,3,4,7,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
336,1473,2,1,6,1,1,0,8,4,1,-1,1,5,5,2,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
337,1473,3,1,6,1,1,0,0,5,1,-1,2,5,2,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,2
338,1474,1,1,5,1,0,0,2,2,1,-1,13,2,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
339,1481,1,0,3,4,1,1,6,4,1,-1,12,7,4,11,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,-1,2
340,1492,1,0,6,1,0,0,7,5,1,-1,13,6,5,1,1,1,0,1,0,0,-1,1,0,2,0,0,0,0,0,-1,-1
341,1492,2,0,6,1,0,0,2,3,1,-1,14,4,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,3
342,1500,1,0,5,1,0,1,18,5,1,-1,13,6,-1,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,2
343,1515,1,1,6,4,0,0,6,4,1,-1,14,2,2,7,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,5
344,1515,2,1,6,4,0,0,15,4,1,-1,2,1,5,2,6,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
345,1515,3,1,6,4,0,0,15,2,1,-1,1,5,5,1,6,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
346,1518,1,1,6,1,0,0,6,4,1,-1,1,5,2,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,4,1
347,1518,2,1,6,1,0,0,6,4,1,-1,1,7,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
348,1518,3,1,6,1,0,0,6,3,1,-1,4,6,4,1,1,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,2
349,1533,1,0,2,4,1,1,12,2,1,-1,4,3,1,8,1,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,-1,1
350,1536,1,1,6,1,1,0,8,3,1,-1,1,4,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
351,1536,2,1,6,1,1,0,0,4,1,-1,4,7,2,2,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
352,1539,1,0,3,2,1,1,6,5,1,-1,6,7,5,-1,1,1,1,0,0,0,-1,0,0,1,0,0,0,0,0,-1,2
353,1539,2,0,3,2,1,1,6,1,1,-1,9,-1,5,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
354,1547,1,1,2,1,0,1,2,2,1,-1,1,5,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
355,1555,1,0,3,2,0,1,0,4,1,3,11,3,7,1,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,4,1
356,1558,1,0,4,2,1,1,7,4,2,-1,9,7,1,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
357,1568,1,1,6,1,0,0,0,4,1,-1,14,6,6,1,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,-1,3
358,1569,1,1,6,1,0,0,0,4,1,-1,2,4,4,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
359,1580,1,0,3,1,1,1,7,5,1,-1,9,5,2,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
360,1581,1,1,2,4,1,1,18,4,1,-1,1,2,4,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1
361,1594,1,0,1,2,1,1,7,-1,1,-1,1,1,3,9,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,1
362,1601,1,1,3,2,0,1,6,2,1,-1,4,5,2,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
363,1609,1,1,6,4,0,0,15,5,1,-1,1,5,6,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
364,1609,2,1,6,4,0,0,14,4,1,-1,1,4,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
365,1615,1,0,6,4,0,0,6,6,1,-1,9,7,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,5
366,1623,1,0,6,1,1,0,7,2,1,-1,3,5,5,2,7,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1
367,1623,2,0,6,1,1,0,5,6,1,-1,2,7,6,1,1,0,1,0,0,0,-1,1,4,0,0,-1,0,0,0,-1,2
368,1623,3,0,6,1,1,0,2,5,1,-1,9,7,6,1,1,1,1,1,0,0,-1,1,1,0,0,0,0,0,0,-1,4
369,1627,1,1,6,1,0,0,6,5,1,2,2,2,7,8,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
370,1627,2,1,6,1,0,0,6,5,1,-1,5,1,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
371,1627,3,1,6,1,0,0,6,5,1,-1,13,7,3,1,2,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
372,1632,1,1,4,1,0,0,0,1,1,-1,1,5,3,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
373,1636,1,0,2,2,0,1,6,3,1,-1,2,4,6,1,7,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,4,2
374,1645,1,0,2,4,0,1,7,2,1,-1,1,4,5,1,1,1,0,1,0,0,-1,1,0,0,0,0,0,0,-1,-1,3
375,1649,1,1,6,1,0,0,2,5,1,-1,2,2,4,9,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,4,3
376,1652,1,0,6,1,0,0,0,3,1,-1,13,1,3,4,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
377,1664,1,0,6,1,1,0,7,4,1,-1,12,7,6,1,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,-1,-1,3
378,1673,1,1,5,2,0,1,2,4,1,-1,1,3,2,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
379,1689,1,0,3,1,1,1,5,4,1,2,10,1,4,5,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
380,1692,1,1,6,1,1,0,6,1,1,-1,2,3,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3
381,1703,1,0,6,3,0,0,4,6,1,-1,2,5,1,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,-1
382,1714,1,1,3,2,0,1,6,3,1,-1,18,4,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
